timestamps,qw1,qx1,qy1,qz1,x1,y1,z1,qw2,qx2,qy2,qz2,x2,y2,z2,pressure
1708435401.3788652,nan,nan,nan,nan,nan,nan,nan,,,,,,,,
1708435401.3788652,,,,,,,,0.622,-0.0568,-0.5524,-0.5519000000000001,-45.35,-73.08,-193.18,
1708435401.3928275,,,,,,,,,,,,,,,0.15794
1708435401.7046075,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435401.7046075,,,,,,,,0.6237,-0.056400000000000006,-0.5496,-0.5528000000000001,-46.19,-72.72,-191.43,
1708435401.7215629,,,,,,,,,,,,,,,-0.204104
1708435401.7500014,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435401.7500014,,,,,,,,0.6248,-0.0558,-0.5482,-0.5529000000000001,-46.800000000000004,-72.99,-190.57,
1708435401.7679524,,,,,,,,,,,,,,,-0.080105
1708435401.829536,0.1019,-0.13970000000000002,0.6887,0.7040000000000001,-16.0,-36.300000000000004,-107.23,,,,,,,,
1708435401.829536,,,,,,,,0.6255000000000001,-0.0565,-0.548,-0.5524,-47.24,-73.25,-190.34,
1708435401.8464882,,,,,,,,,,,,,,,0.03793
1708435401.8813999,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435401.8813999,,,,,,,,0.6256,-0.057100000000000005,-0.5483,-0.5519000000000001,-47.26,-73.44,-190.58,
1708435401.8983493,,,,,,,,,,,,,,,-0.066103
1708435401.931359,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435401.931359,,,,,,,,0.6254000000000001,-0.0572,-0.5483,-0.552,-46.95,-72.98,-191.06,
1708435401.9493256,,,,,,,,,,,,,,,0.01596
1708435401.9822254,0.1019,-0.13970000000000002,0.6887,0.7040000000000001,-16.0,-36.300000000000004,-107.23,,,,,,,,
1708435401.9822254,,,,,,,,0.6254000000000001,-0.0567,-0.5483,-0.5522,-47.17,-73.4,-190.63,
1708435402.0011744,,,,,,,,,,,,,,,-0.034105
1708435402.0317051,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.0317051,,,,,,,,0.6255000000000001,-0.057100000000000005,-0.5483,-0.5519000000000001,-47.21,-73.58,-190.78,
1708435402.049667,,,,,,,,,,,,,,,0.073106
1708435402.0816064,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.0816064,,,,,,,,0.6256,-0.0575,-0.5485,-0.5517000000000001,-47.160000000000004,-73.72,-190.96,
1708435402.100527,,,,,,,,,,,,,,,0.17598
1708435402.1293125,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.1293125,,,,,,,,0.6255000000000001,-0.057800000000000004,-0.5486,-0.5516,-47.11,-73.85000000000001,-191.16,
1708435402.147263,,,,,,,,,,,,,,,-0.014101
1708435402.1772285,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.1772285,,,,,,,,0.6255000000000001,-0.058100000000000006,-0.5487000000000001,-0.5514,-47.08,-73.99,-191.3,
1708435402.1941392,,,,,,,,,,,,,,,0.02495
1708435402.2120945,0.1018,-0.13970000000000002,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.2120945,,,,,,,,0.6256,-0.058300000000000005,-0.5488000000000001,-0.5513,-47.11,-74.08,-191.36,
1708435402.2296267,,,,,,,,,,,,,,,-0.043103
1708435402.2625372,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.2625372,,,,,,,,0.6257,-0.0585,-0.5489,-0.5511,-47.22,-74.32000000000001,-191.48000000000002,
1708435402.2794921,,,,,,,,,,,,,,,0.033105
1708435402.313406,0.1018,-0.13970000000000002,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.313406,,,,,,,,0.6273000000000001,-0.059800000000000006,-0.5492,-0.5488000000000001,-47.69,-75.34,-191.37,
1708435402.3299067,,,,,,,,,,,,,,,0.127109
1708435402.3598275,0.1018,-0.13970000000000002,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.3598275,,,,,,,,0.6263000000000001,-0.0592,-0.5491,-0.55,-47.660000000000004,-75.03,-191.75,
1708435402.3777785,,,,,,,,,,,,,,,0.26791
1708435402.4106905,0.1018,-0.13970000000000002,0.6887,0.7040000000000001,-16.0,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.4106905,,,,,,,,0.6267,-0.0596,-0.5492,-0.5495,-47.89,-75.36,-191.84,
1708435402.4282157,,,,,,,,,,,,,,,0.08694
1708435402.4621272,0.1018,-0.13970000000000002,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.4621272,,,,,,,,0.627,-0.060000000000000005,-0.5491,-0.5491,-48.06,-75.58,-191.85,
1708435402.4790814,,,,,,,,,,,,,,,-0.01097
1708435402.5119934,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.5119934,,,,,,,,0.6272,-0.060500000000000005,-0.5491,-0.5489,-48.13,-75.68,-191.84,
1708435402.529533,,,,,,,,,,,,,,,-0.038103
1708435402.562119,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.562119,,,,,,,,0.6273000000000001,-0.0608,-0.549,-0.5489,-48.2,-75.74,-191.8,
1708435402.5792916,,,,,,,,,,,,,,,0.03797
1708435402.6112077,0.1018,-0.1396,0.6887,0.7040000000000001,-16.02,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.6112077,,,,,,,,0.6275000000000001,-0.0609,-0.5489,-0.5488000000000001,-48.31,-75.87,-191.76,
1708435402.628702,,,,,,,,,,,,,,,0.00095
1708435402.660616,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.660616,,,,,,,,0.6277,-0.061200000000000004,-0.5489,-0.5485,-48.46,-76.05,-191.78,
1708435402.6785672,,,,,,,,,,,,,,,-0.06299
1708435402.7124784,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.7124784,,,,,,,,0.6279,-0.0613,-0.5488000000000001,-0.5483,-48.550000000000004,-76.18,-191.8,
1708435402.729981,,,,,,,,,,,,,,,-0.04796
1708435402.7648869,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.7648869,,,,,,,,0.6279,-0.061700000000000005,-0.5488000000000001,-0.5482,-48.53,-76.26,-191.87,
1708435402.784833,,,,,,,,,,,,,,,-0.08494
1708435402.8107967,0.1018,-0.1396,0.6887,0.7040000000000001,-16.02,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.8107967,,,,,,,,0.6279,-0.0618,-0.5488000000000001,-0.5482,-48.49,-76.25,-191.91,
1708435402.8282905,,,,,,,,,,,,,,,-0.14695
1708435402.8622034,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.8622034,,,,,,,,0.6279,-0.0621,-0.5488000000000001,-0.5482,-48.4,-76.26,-192.01,
1708435402.879159,,,,,,,,,,,,,,,-0.17997
1708435402.913106,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.913106,,,,,,,,0.628,-0.062400000000000004,-0.5487000000000001,-0.5481,-48.43,-76.45,-192.11,
1708435402.9306421,,,,,,,,,,,,,,,-0.173104
1708435402.9615586,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
1708435402.9615586,,,,,,,,0.6291,-0.0631,-0.5488000000000001,-0.5467000000000001,-48.71,-77.17,-191.88,
1708435402.9795103,,,,,,,,,,,,,,,-0.054105
1708435403.0114262,0.1018,-0.1396,0.6887,0.7040000000000001,-16.01,-36.300000000000004,-107.24000000000001,,,,,,,,
