stiffness
0
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
127.92179430296041
127.92179430296041
127.92179430296041
127.92179430296041
127.92179430296041
127.92179430296041
127.92179430296041
127.92179430296041
127.92179430296041
127.92179430296041
127.92179430296041
66.71903494603839
66.71903494603839
66.71903494603839
66.71903494603839
66.71903494603839
66.71903494603839
66.71903494603839
66.71903494603839
66.71903494603839
66.71903494603839
66.71903494603839
135.87107838745624
135.87107838745624
135.87107838745624
135.87107838745624
135.87107838745624
135.87107838745624
135.87107838745624
135.87107838745624
135.87107838745624
135.87107838745624
135.87107838745624
70.79070706343585
70.79070706343585
70.79070706343585
70.79070706343585
70.79070706343585
70.79070706343585
70.79070706343585
70.79070706343585
70.79070706343585
70.79070706343585
-1191.154896620908
-1191.154896620908
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
73.21763252150184
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
146.90648017022465
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
198.65825015250277
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
297.25768913900237
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
166.9554949171818
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
167.9633238989422
