timestamps,qw1,qx1,qy1,qz1,x1,y1,z1,qw2,qx2,qy2,qz2,x2,y2,z2,pressure
1708435741.4419544,0.3017,0.15810000000000002,-0.6846,-0.6443,-16.65,-35.95,-108.17,,,,,,,,
1708435741.4419544,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435741.455917,,,,,,,,,,,,,,,100.0
1708435741.8336346,0.3017,0.15810000000000002,-0.6846,-0.6443,-16.66,-35.95,-108.18,,,,,,,,
1708435741.8336346,,,,,,,,0.8431000000000001,-0.2848,-0.23140000000000002,-0.39280000000000004,54.7,-120.86,-223.98000000000002,
1708435741.851194,,,,,,,,,,,,,,,0.019105
1708435742.0806222,0.3017,0.15810000000000002,-0.6846,-0.6443,-16.66,-35.95,-108.18,,,,,,,,
1708435742.0806222,,,,,,,,0.8446,-0.2851,-0.2303,-0.3901,56.09,-119.99000000000001,-224.20000000000002,
1708435742.098017,,,,,,,,,,,,,,,0.11596
1708435742.1150684,0.3017,0.15810000000000002,-0.6846,-0.6443,-16.66,-35.95,-108.18,,,,,,,,
1708435742.1150684,,,,,,,,0.8455,-0.2843,-0.2288,-0.3895,56.28,-120.24000000000001,-222.68,
1708435742.1328325,,,,,,,,,,,,,,,0.046105
1708435742.160118,0.3017,0.15810000000000002,-0.6846,-0.6443,-16.66,-35.95,-108.18,,,,,,,,
1708435742.160118,,,,,,,,0.8471000000000001,-0.28290000000000004,-0.22590000000000002,-0.3889,56.52,-120.38,-220.34,
1708435742.1782372,,,,,,,,,,,,,,,0.1371
1708435742.2005937,0.3017,0.15810000000000002,-0.6846,-0.6443,-16.66,-35.95,-108.18,,,,,,,,
1708435742.2005937,,,,,,,,0.8474,-0.2821,-0.2248,-0.3894,56.43,-119.87,-218.77,
1708435742.2180638,,,,,,,,,,,,,,,0.129102
1708435742.2346413,0.3017,0.158,-0.6846,-0.6443,-16.66,-35.96,-108.17,,,,,,,,
1708435742.2346413,,,,,,,,0.8478,-0.28290000000000004,-0.2242,-0.38830000000000003,56.54,-119.36,-218.38,
1708435742.252126,,,,,,,,,,,,,,,0.1541
1708435742.268124,0.3017,0.158,-0.6846,-0.6443,-16.66,-35.95,-108.18,,,,,,,,
1708435742.268124,,,,,,,,0.8470000000000001,-0.28300000000000003,-0.22440000000000002,-0.3899,56.67,-118.78,-218.45000000000002,
1708435742.2852495,,,,,,,,,,,,,,,0.14295
1708435742.3171723,0.3018,0.158,-0.6846,-0.6443,-16.66,-35.95,-108.18,,,,,,,,
1708435742.3171723,,,,,,,,0.8474,-0.28450000000000003,-0.223,-0.38870000000000005,56.92,-117.36,-218.1,
1708435742.335855,,,,,,,,,,,,,,,0.05199
1708435742.350385,0.3018,0.158,-0.6846,-0.6442,-16.66,-35.96,-108.18,,,,,,,,
1708435742.350385,,,,,,,,0.8469,-0.28550000000000003,-0.2223,-0.3894,57.43,-116.23,-217.97,
1708435742.3680494,,,,,,,,,,,,,,,0.0441
1708435742.3840325,0.3018,0.158,-0.6846,-0.6442,-16.66,-35.96,-108.18,,,,,,,,
1708435742.3840325,,,,,,,,0.8467,-0.2867,-0.2214,-0.3896,57.76,-115.54,-218.0,
1708435742.4016178,,,,,,,,,,,,,,,0.054102
1708435742.41712,0.3018,0.158,-0.6846,-0.6443,-16.66,-35.96,-108.18,,,,,,,,
1708435742.41712,,,,,,,,0.8474,-0.2884,-0.2199,-0.3875,58.42,-114.74000000000001,-217.96,
1708435742.4357843,,,,,,,,,,,,,,,0.09592
1708435742.4508557,0.3018,0.158,-0.6847000000000001,-0.6442,-16.66,-35.96,-108.18,,,,,,,,
1708435742.4508557,,,,,,,,0.8455,-0.2903,-0.219,-0.39080000000000004,59.620000000000005,-113.46000000000001,-218.11,
1708435742.4681468,,,,,,,,,,,,,,,-0.035105
1708435742.488018,0.3017,0.158,-0.6847000000000001,-0.6442,-16.66,-35.96,-108.18,,,,,,,,
1708435742.488018,,,,,,,,0.8448,-0.2927,-0.21880000000000002,-0.3907,60.03,-112.98,-218.11,
1708435742.5062442,,,,,,,,,,,,,,,0.07298
1708435742.5364106,0.3017,0.158,-0.6847000000000001,-0.6442,-16.66,-35.96,-108.18,,,,,,,,
1708435742.5364106,,,,,,,,0.8448,-0.29760000000000003,-0.2172,-0.38780000000000003,60.63,-112.28,-217.43,
1708435742.5535002,,,,,,,,,,,,,,,0.044101
1708435742.6031938,0.3017,0.158,-0.6847000000000001,-0.6442,-16.66,-35.96,-108.18,,,,,,,,
1708435742.6031938,,,,,,,,0.8381000000000001,-0.3048,-0.22660000000000002,-0.3914,60.15,-112.2,-216.19,
1708435742.6206183,,,,,,,,,,,,,,,0.070102
1708435742.6502497,0.3017,0.158,-0.6846,-0.6443,-16.66,-35.95,-108.18,,,,,,,,
1708435742.6502497,,,,,,,,0.8165,-0.3024,-0.25880000000000003,-0.4179,60.06,-112.12,-215.46,
1708435742.667205,,,,,,,,,,,,,,,0.108105
1708435742.6842952,0.3017,0.158,-0.6847000000000001,-0.6442,-16.66,-35.95,-108.18,,,,,,,,
1708435742.6842952,,,,,,,,0.798,-0.298,-0.2859,-0.43870000000000003,60.46,-111.86,-215.44,
1708435742.7002761,,,,,,,,,,,,,,,0.18699
1708435742.716874,0.3017,0.158,-0.6847000000000001,-0.6442,-16.66,-35.96,-108.17,,,,,,,,
1708435742.716874,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.7295434,,,,,,,,,,,,,,,0.15299
1708435742.7500074,0.3017,0.158,-0.6847000000000001,-0.6442,-16.65,-35.96,-108.17,,,,,,,,
1708435742.7500074,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.762937,,,,,,,,,,,,,,,0.12496
1708435742.7832048,0.3017,0.158,-0.6847000000000001,-0.6442,-16.65,-35.96,-108.17,,,,,,,,
1708435742.7832048,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.7952175,,,,,,,,,,,,,,,0.05396
1708435742.8157456,0.3017,0.158,-0.6847000000000001,-0.6442,-16.65,-35.96,-108.17,,,,,,,,
1708435742.8157456,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.8296435,,,,,,,,,,,,,,,-0.00496
1708435742.8489916,0.3017,0.15810000000000002,-0.6847000000000001,-0.6443,-16.65,-35.96,-108.17,,,,,,,,
1708435742.8489916,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.8627737,,,,,,,,,,,,,,,-0.049101
1708435742.8846464,0.30160000000000003,0.15810000000000002,-0.6847000000000001,-0.6443,-16.65,-35.96,-108.17,,,,,,,,
1708435742.8846464,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.897655,,,,,,,,,,,,,,,-0.00499
1708435742.917879,0.30160000000000003,0.15810000000000002,-0.6847000000000001,-0.6443,-16.65,-35.96,-108.17,,,,,,,,
1708435742.917879,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.93185,,,,,,,,,,,,,,,-0.00199
1708435742.9501975,0.30160000000000003,0.1582,-0.6847000000000001,-0.6443,-16.65,-35.96,-108.17,,,,,,,,
1708435742.9501975,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.9644198,,,,,,,,,,,,,,,0.0021
1708435742.9829793,0.30160000000000003,0.1582,-0.6847000000000001,-0.6443,-16.65,-35.96,-108.17,,,,,,,,
1708435742.9829793,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435742.996945,,,,,,,,,,,,,,,0.02199
1708435743.0164783,0.30160000000000003,0.1582,-0.6847000000000001,-0.6443,-16.65,-35.96,-108.17,,,,,,,,
1708435743.0164783,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1708435743.0298128,,,,,,,,,,,,,,,0.01999
1708435743.0499928,0.3015,0.1583,-0.6846,-0.6443,-16.65,-35.95,-108.18,,,,,,,,
1708435743.0499928,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
